entidad_a,ubicageo_c,municip1,evefaltt,evefal1,evefal2,evefal3,evefal4,evefal5,evefal6,evefal7,evefal8,evefal9,evefal10,evefal11,evefal12,evefal13,evefal14,evefal15,evefal16
20,20417,SANTA MARÍA JACATEPEC,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NA,NA
20,20418,SANTA MARÍA JALAPA DEL MARQUÉS,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NA,NA
20,20419,SANTA MARÍA JALTIANGUIS,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NA,NA
20,20420,SANTA MARÍA LACHIXÍO,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NA,NA
20,20421,SANTA MARÍA MIXTEQUILLA,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NA,NA
20,20422,SANTA MARÍA NATIVITAS,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NA,NA
20,20423,SANTA MARÍA NDUAYACO,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NA,NA
20,20424,SANTA MARÍA OZOLOTEPEC,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NA,NA
20,20425,SANTA MARÍA PÁPALO,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NA,NA
20,20426,SANTA MARÍA PEÑOLES,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NA,NA
20,20427,SANTA MARÍA PETAPA,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NA,NA
20,20428,SANTA MARÍA QUIEGOLANI,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NA,NA
20,20429,SANTA MARÍA SOLA,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NA,NA
20,20430,SANTA MARÍA TATALTEPEC,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NA,NA
20,20431,SANTA MARÍA TECOMAVACA,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NA,NA
20,20432,SANTA MARÍA TEMAXCALAPA,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NA,NA
20,20433,SANTA MARÍA TEMAXCALTEPEC,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NA,NA
20,20434,SANTA MARÍA TEOPOXCO,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NA,NA
20,20435,SANTA MARÍA TEPANTLALI,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NA,NA
20,20436,SANTA MARÍA TEXCATITLÁN,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NA,NA
20,20437,SANTA MARÍA TLAHUITOLTEPEC,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NA,NA
20,20438,SANTA MARÍA TLALIXTAC,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NA,NA
20,20439,SANTA MARÍA TONAMECA,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NA,NA
20,20440,SANTA MARÍA TOTOLAPILLA,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NA,NA
20,20441,SANTA MARÍA XADANI,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NA,NA
20,20442,SANTA MARÍA YALINA,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NA,NA
20,20443,SANTA MARÍA YAVESÍA,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NA,NA
20,20444,SANTA MARÍA YOLOTEPEC,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NA,NA
20,20445,SANTA MARÍA YOSOYÚA,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NA,NA
20,20446,SANTA MARÍA YUCUHITI,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NA,NA
20,20447,SANTA MARÍA ZACATEPEC,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NA,NA
20,20448,SANTA MARÍA ZANIZA,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NA,NA
20,20449,SANTA MARÍA ZOQUITLÁN,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NA,NA
20,20450,SANTIAGO AMOLTEPEC,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NA,NA
20,20451,SANTIAGO APOALA,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NA,NA
20,20452,SANTIAGO APÓSTOL,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NA,NA
20,20453,SANTIAGO ASTATA,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NA,NA
20,20454,SANTIAGO ATITLÁN,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NA,NA
20,20455,SANTIAGO AYUQUILILLA,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NA,NA
20,20456,SANTIAGO CACALOXTEPEC,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NA,NA
20,20457,SANTIAGO CAMOTLÁN,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NA,NA
20,20458,SANTIAGO COMALTEPEC,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NA,NA
20,20459,SANTIAGO CHAZUMBA,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NA,NA
20,20460,SANTIAGO CHOÁPAM,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NA,NA
20,20461,SANTIAGO DEL RÍO,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NA,NA
20,20462,SANTIAGO HUAJOLOTITLÁN,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NA,NA
20,20463,SANTIAGO HUAUCLILLA,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NA,NA
20,20464,SANTIAGO IHUITLÁN PLUMAS,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NA,NA
20,20465,SANTIAGO IXCUINTEPEC,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NA,NA
20,20466,SANTIAGO IXTAYUTLA,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NA,NA
20,20467,SANTIAGO JAMILTEPEC,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NA,NA
20,20468,SANTIAGO JOCOTEPEC,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NA,NA
20,20469,SANTIAGO JUXTLAHUACA,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NA,NA
20,20470,SANTIAGO LACHIGUIRI,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NA,NA
20,20471,SANTIAGO LALOPA,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NA,NA
20,20472,SANTIAGO LAOLLAGA,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NA,NA
20,20473,SANTIAGO LAXOPA,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NA,NA
20,20474,SANTIAGO LLANO GRANDE,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NA,NA
20,20475,SANTIAGO MATATLÁN,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NA,NA
20,20476,SANTIAGO MILTEPEC,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NA,NA
20,20477,SANTIAGO MINAS,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NA,NA
20,20478,SANTIAGO NACALTEPEC,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NA,NA
20,20479,SANTIAGO NEJAPILLA,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NA,NA
20,20480,SANTIAGO NUNDICHE,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NA,NA
20,20481,SANTIAGO NUYOÓ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NA,NA
20,20482,SANTIAGO PINOTEPA NACIONAL,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NA,NA
20,20483,SANTIAGO SUCHILQUITONGO,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NA,NA
20,20484,SANTIAGO TAMAZOLA,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NA,NA
20,20485,SANTIAGO TAPEXTLA,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NA,NA
20,20486,VILLA TEJÚPAM DE LA UNIÓN,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NA,NA
20,20487,SANTIAGO TENANGO,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NA,NA
20,20488,SANTIAGO TEPETLAPA,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NA,NA
20,20489,SANTIAGO TETEPEC,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NA,NA
20,20490,SANTIAGO TEXCALCINGO,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NA,NA
20,20491,SANTIAGO TEXTITLÁN,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NA,NA
20,20492,SANTIAGO TILANTONGO,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NA,NA
20,20493,SANTIAGO TILLO,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NA,NA
20,20494,SANTIAGO TLAZOYALTEPEC,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NA,NA
20,20495,SANTIAGO XANICA,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NA,NA
20,20496,SANTIAGO XIACUÍ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NA,NA
20,20497,SANTIAGO YAITEPEC,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NA,NA
20,20498,SANTIAGO YAVEO,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NA,NA
20,20499,SANTIAGO YOLOMÉCATL,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NA,NA
20,20500,SANTIAGO YOSONDÚA,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NA,NA
20,20501,SANTIAGO YUCUYACHI,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NA,NA
20,20502,SANTIAGO ZACATEPEC,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NA,NA
20,20503,SANTIAGO ZOOCHILA,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NA,NA
20,20504,NUEVO ZOQUIÁPAM,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NA,NA
20,20505,SANTO DOMINGO INGENIO,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NA,NA
20,20506,SANTO DOMINGO ALBARRADAS,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NA,NA
20,20507,SANTO DOMINGO ARMENTA,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NA,NA
20,20508,SANTO DOMINGO CHIHUITÁN,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NA,NA
20,20509,SANTO DOMINGO DE MORELOS,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NA,NA
20,20510,SANTO DOMINGO IXCATLÁN,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NA,NA
20,20511,SANTO DOMINGO NUXAÁ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NA,NA
20,20512,SANTO DOMINGO OZOLOTEPEC,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NA,NA
20,20513,SANTO DOMINGO PETAPA,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NA,NA
20,20514,SANTO DOMINGO ROAYAGA,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NA,NA
20,20515,SANTO DOMINGO TEHUANTEPEC,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NA,NA
20,20516,SANTO DOMINGO TEOJOMULCO,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NA,NA
20,20517,SANTO DOMINGO TEPUXTEPEC,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NA,NA
20,20518,SANTO DOMINGO TLATAYÁPAM,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NA,NA
20,20519,SANTO DOMINGO TOMALTEPEC,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NA,NA
20,20520,SANTO DOMINGO TONALÁ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NA,NA
20,20521,SANTO DOMINGO TONALTEPEC,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NA,NA
20,20522,SANTO DOMINGO XAGACÍA,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NA,NA
20,20523,SANTO DOMINGO YANHUITLÁN,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NA,NA
20,20524,SANTO DOMINGO YODOHINO,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NA,NA
20,20525,SANTO DOMINGO ZANATEPEC,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NA,NA
20,20526,SANTOS REYES NOPALA,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NA,NA
20,20527,SANTOS REYES PÁPALO,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NA,NA
20,20528,SANTOS REYES TEPEJILLO,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NA,NA
20,20529,SANTOS REYES YUCUNÁ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NA,NA
20,20530,SANTO TOMÁS JALIEZA,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NA,NA
20,20531,SANTO TOMÁS MAZALTEPEC,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NA,NA
20,20532,SANTO TOMÁS OCOTEPEC,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NA,NA
20,20533,SANTO TOMÁS TAMAZULAPAN,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NA,NA
20,20534,SAN VICENTE COATLÁN,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NA,NA
20,20535,SAN VICENTE LACHIXÍO,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NA,NA
20,20536,SAN VICENTE NUÑÚ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NA,NA
20,20537,SILACAYOÁPAM,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NA,NA
20,20538,SITIO DE XITLAPEHUA,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NA,NA
20,20539,SOLEDAD ETLA,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NA,NA
20,20540,VILLA DE TAMAZULÁPAM DEL PROGRESO,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NA,NA
20,20541,TANETZE DE ZARAGOZA,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NA,NA
20,20542,TANICHE,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NA,NA
20,20543,TATALTEPEC DE VALDÉS,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NA,NA
20,20544,TEOCOCUILCO DE MARCOS PÉREZ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NA,NA
20,20545,TEOTITLÁN DE FLORES MAGÓN,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NA,NA
20,20546,TEOTITLÁN DEL VALLE,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NA,NA
20,20547,TEOTONGO,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NA,NA
20,20548,TEPELMEME VILLA DE MORELOS,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NA,NA
20,20549,"HEROICA VILLA TEZOATLÁN DE SEGURA Y LUNA, CUNA DE LA INDEPENDENCIA DE OAXACA",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NA,NA
20,20550,SAN JERÓNIMO TLACOCHAHUAYA,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NA,NA
20,20551,TLACOLULA DE MATAMOROS,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NA,NA
20,20552,TLACOTEPEC PLUMAS,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NA,NA
20,20553,TLALIXTAC DE CABRERA,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NA,NA
20,20554,TOTONTEPEC VILLA DE MORELOS,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NA,NA
20,20555,TRINIDAD ZAACHILA,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NA,NA
20,20556,LA TRINIDAD VISTA HERMOSA,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NA,NA
20,20557,UNIÓN HIDALGO,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NA,NA
20,20558,VALERIO TRUJANO,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NA,NA
20,20559,SAN JUAN BAUTISTA VALLE NACIONAL,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NA,NA
20,20560,VILLA DÍAZ ORDAZ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NA,NA
20,20561,YAXE,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NA,NA
20,20562,MAGDALENA YODOCONO DE PORFIRIO DÍAZ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NA,NA
20,20563,YOGANA,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NA,NA
20,20564,YUTANDUCHI DE GUERRERO,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NA,NA
20,20565,VILLA DE ZAACHILA,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NA,NA
20,20566,SAN MATEO YUCUTINDÓ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NA,NA
20,20567,ZAPOTITLÁN LAGUNAS,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NA,NA
20,20568,ZAPOTITLÁN PALMAS,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NA,NA
20,20569,SANTA INÉS DE ZARAGOZA,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NA,NA
20,20570,ZIMATLÁN DE ÁLVAREZ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NA,NA
20,20997,NO ESPECIFICADO,,,,,,,,,,,,,,,,,
20,20999,NO IDENTIFICADO,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NA,NA
21,21001,ACAJETE,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NA,NA
21,21002,ACATENO,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NA,NA
21,21003,ACATLÁN,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NA,NA
21,21004,ACATZINGO,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NA,NA
21,21005,ACTEOPAN,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NA,NA
21,21006,AHUACATLÁN,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NA,NA
21,21007,AHUATLÁN,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NA,NA
21,21008,AHUAZOTEPEC,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NA,NA
21,21009,AHUEHUETITLA,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NA,NA
21,21010,AJALPAN,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NA,NA
21,21011,ALBINO ZERTUCHE,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NA,NA
21,21012,ALJOJUCA,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NA,NA
21,21013,ALTEPEXI,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NA,NA
21,21014,AMIXTLÁN,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NA,NA
21,21015,AMOZOC,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NA,NA
21,21016,AQUIXTLA,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NA,NA
21,21017,ATEMPAN,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NA,NA
21,21018,ATEXCAL,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NA,NA
21,21019,ATLIXCO,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NA,NA
21,21020,ATOYATEMPAN,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NA,NA
21,21021,ATZALA,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NA,NA
21,21022,ATZITZIHUACÁN,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NA,NA
21,21023,ATZITZINTLA,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NA,NA
21,21024,AXUTLA,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NA,NA
21,21025,AYOTOXCO DE GUERRERO,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NA,NA
21,21026,CALPAN,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NA,NA
21,21027,CALTEPEC,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NA,NA
21,21028,CAMOCUAUTLA,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NA,NA
21,21029,CAXHUACAN,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NA,NA
21,21030,COATEPEC,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NA,NA
21,21031,COATZINGO,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NA,NA
21,21032,COHETZALA,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NA,NA
21,21033,COHUECAN,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NA,NA
21,21034,CORONANGO,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NA,NA
21,21035,COXCATLÁN,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NA,NA
21,21036,COYOMEAPAN,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NA,NA
21,21037,COYOTEPEC,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NA,NA
21,21038,CUAPIAXTLA DE MADERO,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NA,NA
21,21039,CUAUTEMPAN,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NA,NA
21,21040,CUAUTINCHÁN,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NA,NA
21,21041,CUAUTLANCINGO,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NA,NA
21,21042,CUAYUCA DE ANDRADE,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NA,NA
21,21043,CUETZALAN DEL PROGRESO,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NA,NA
21,21044,CUYOACO,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NA,NA
21,21045,CHALCHICOMULA DE SESMA,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NA,NA
21,21046,CHAPULCO,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NA,NA
21,21047,CHIAUTLA,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NA,NA
21,21048,CHIAUTZINGO,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NA,NA
21,21049,CHICONCUAUTLA,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NA,NA
21,21050,CHICHIQUILA,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NA,NA
21,21051,CHIETLA,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NA,NA
21,21052,CHIGMECATITLÁN,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NA,NA
21,21053,CHIGNAHUAPAN,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NA,NA
21,21054,CHIGNAUTLA,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NA,NA
21,21055,CHILA,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NA,NA
21,21056,CHILA DE LA SAL,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NA,NA
21,21057,HONEY,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NA,NA
21,21058,CHILCHOTLA,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NA,NA
21,21059,CHINANTLA,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NA,NA
21,21060,DOMINGO ARENAS,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NA,NA
21,21061,ELOXOCHITLÁN,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NA,NA
21,21062,EPATLÁN,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NA,NA
21,21063,ESPERANZA,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NA,NA
21,21064,FRANCISCO Z. MENA,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NA,NA
21,21065,GENERAL FELIPE ÁNGELES,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NA,NA
21,21066,GUADALUPE,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NA,NA
21,21067,GUADALUPE VICTORIA,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NA,NA
21,21068,HERMENEGILDO GALEANA,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NA,NA
21,21069,HUAQUECHULA,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NA,NA
21,21070,HUATLATLAUCA,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NA,NA
21,21071,HUAUCHINANGO,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NA,NA
21,21072,HUEHUETLA,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NA,NA
21,21073,HUEHUETLÁN EL CHICO,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NA,NA
21,21074,HUEJOTZINGO,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NA,NA
21,21075,HUEYAPAN,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NA,NA
21,21076,HUEYTAMALCO,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NA,NA
21,21077,HUEYTLALPAN,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NA,NA
21,21078,HUITZILAN DE SERDÁN,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NA,NA
21,21079,HUITZILTEPEC,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NA,NA
21,21080,ATLEQUIZAYAN,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NA,NA
21,21081,IXCAMILPA DE GUERRERO,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NA,NA
21,21082,IXCAQUIXTLA,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NA,NA
21,21083,IXTACAMAXTITLÁN,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NA,NA
21,21084,IXTEPEC,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NA,NA
21,21085,IZÚCAR DE MATAMOROS,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NA,NA
21,21086,JALPAN,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NA,NA
21,21087,JOLALPAN,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NA,NA
21,21088,JONOTLA,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NA,NA
21,21089,JOPALA,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NA,NA
21,21090,JUAN C. BONILLA,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NA,NA
21,21091,JUAN GALINDO,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NA,NA
21,21092,JUAN N. MÉNDEZ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NA,NA
21,21093,LAFRAGUA,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NA,NA
