Instituto Nacional para el Federalismo y el Desarrollo Municipal

Base de datos de Presidentas y Presidentes Municipales 

estado,municipio,id_estado,id_municipio,cve_inegi,nombre,ap_paterno,ap_materno,sexo,partido,integrantes,descripcion,pdo_gob_ini,pdo_gob_fin,direccion,pag_web,cve_lada,telefono,total_pob,hombres,mujeres
"Coahuila de Zaragoza","Villa UniÛn","5","37","05037","MARIO HUMBERTO","GONZALEZ","VELA","H","COAL.","PRI-PRD","COALICION ","2022-01-01","2024-12-31","PRESIDENCIA MUNICIPAL CALLE HIDALGO Y CUAUHTEMOC S/N, VILLA UNION, COAH. C.P. 26600","http://","862","6-23-01-60","6188","3130","3058"
"Coahuila de Zaragoza","Zaragoza","5","38","05038","LAURA MARIA","GALINDO","DOVALINA","M","COAL.","PRI-PRD","COALICION ","2022-01-01","2024-12-31","PRESIDENCIA MUNICIPAL ALLENDE # 104, ZONA CENTRO ZARAGOZA, COAH. CP. 26450","http://","862","6-26-06-11; 6-26-06-61","13135","6557","6578"
"Colima","ArmerÌa","6","1","06001","DIANA XALLY YAEL","ZEPEDA","FIGUEROA","M","MORENA","","MORENA","2021-10-15","2024-10-14","PRESIDENCIA MUNICIPAL AV. MANUEL ALVAREZ #61, CENTRO, ARMERIA, COL. C.P. 28300","http://www.armeria.gob.mx","313","3-22-09-13 EXT. 102","27626","13940","13686"
"Colima","Colima","6","2","06002","ELIA MARGARITA","MORENO","GONZ¡LEZ","M","COAL.","PAN-PRI-PRD","COALICI”N","2021-10-15","2024-10-14","PRESIDENCIA MUNICIPAL, CALLE GREGORIO TORRES QUINTERO # 85, CENTRO, COLIMA, COL. C.P. 28000","http://www.colima.gob.mx","312","3-16-38-22; 3-16-38-00; 3-16-38-21 EXT. 38202, 38203","157048","76155","80893"
"Colima","Comala","6","3","06003","FELIPE DE JES⁄S","MICHEL","SANTANA","H","COAL.","PAN-PRI-PRD","COALICI”N","2021-10-15","2024-10-14","PRESIDENCIA MUNICIPAL PORTAL LEONA VICARIO # 1, CENTRO, COMALA, COL. C.P. 28450","http://www.comala.gob.mx","312","3-15-50-20; 3-15-50-15","21661","10893","10768"
"Colima","Coquimatl·n","6","4","06004","LEONOR","ALCARAZ","MANZO","M","COAL","MORENA-PNACOL","COALICI”N","2021-10-15","2024-10-14","PRESIDENCIA MUNICIPAL REFORMA ESQ. J. ALCARAZ S/N, CENTRO, COQUIMATLAN, COL. C.P. 28400","http://coquimatlan.gob.mx","312","2-07-91-50","20837","10484","10353"
"Colima","CuauhtÈmoc","6","5","06005","GABRIELA","MEJÕA","MARTÕNEZ","M","COAL.","PAN-PRI-PRD","COALICI”N","2021-10-15","2024-10-14","PRESIDENCIA MUNICIPAL CALLE HIDALGO # 5, CENTRO, CUAUHTEMOC, COL. C.P. 28500","http://www.cuauhtemoc-col.gob.mx","318","312 3-23-12-32 ; 3-28-09-20; 3-28-03-11","31267","15729","15538"
"Colima","Ixtlahuac·n","6","6","06006","CARLOS ALBERTO","CARRASCO","CH¡VEZ","H","PES","","PARTIDO ENCUENTRO SOCIAL","2021-10-15","2024-10-14","PRESIDENCIA MUNICIPAL CALLE MORELOS # 1, CENTRO, IXTLAHUACAN, COL. C.P. 28700","http://www.ixtlahuacan.col.gob.mx","313","3-24-90-32; 3-24-90-08","5623","2887","2736"
"Colima","Manzanillo","6","7","06007","GRISELDA","MARTÕNEZ","MARTÕNEZ","M","MORENA","","MORENA","2021-10-15","2024-10-14","PRESIDENCIA MUNICIPAL AV. JUAREZ # 100, CENTRO, MANZANILLO, COL. C.P. 28200","http://www.manzanillo.gob.mx","314","1-37-22-23; 1-37-22-24; 1-37-22-22 EXT. 1","191031","95117","95914"
"Colima","Minatitl·n","6","8","06008","CICER”N ALEJANDRO","MANCILLA","GONZALEZ","H","PVEM","","PARTIDO VERDE ECOLOGISTA DE M…XICO ","2021-10-15","2024-10-14","PRESIDENCIA MUNICIPAL PORTAL ZARAGOZA # 3, CENTRO, MINATITLAN, COL. C.P. 28750","http://www.minatitlan.gob.mx","314","3-36-00-90; 3-36-00-91 EXT. 30","10231","5234","4997"
"Colima","Tecom·n","6","9","06009","ELÕAS ANTONIO","LOZANO","OCHOA","H","MORENA","","MORENA","2021-10-15","2024-10-14","PRESIDENCIA MUNICIPAL CALLE MEDELLIN # 28, CENTRO, TECOMAN, COL. C.P. 28100","http://www.tecoman.gob.mx","313","3-22-94-70","116305","57829","58476"
"Colima","Villa de ¡lvarez","6","10","06010","ESTHER","GUTI…RREZ","ANDRADE","M","COAL.","PAN-PRI-PRD","COALICI”N","2021-10-15","2024-10-14","PRESIDENCIA MUNICIPAL CALLE J. MERCED CABRERA #55 ESQ. MORELOS, VILLA DE ALVAREZ, COL. C.P. 28970","http://www.villadealvarez.gob.mx","312","3-16-27-01; 3-16-27-00 EXT. 1200","149762","72354","77408"
"Chiapas","Acacoyagua","7","1","07001","ISMAEL","DIAZ ","BRAVO","H","PVEM","","PARTIDO VERDE ECOLOGISTA DE M…XICO ","2021-09-01","2024-08-31","PRESIDENCIA MUNICIPAL AV. MIGUEL HIDALGO S/N, CENTRO, ACACOYAGUA, CHIS. C.P. 30590","http://","964","918 6-47-40-70; 6-47-40-72; 6-47-40-73","17994","8997","8997"
"Chiapas","Acala","7","2","07002","RODRIGO TRINIDAD  ","ROSALES","FRANCO","H","PPCH","","PARTIDO POPULAR CHIAPANECO","2021-09-01","2024-08-31","PRESIDENCIA MUNICIPAL AV. GRIJALVA S/N, ENTRE CALLE CORONEL RUIZ, COL. BARRIO SAN PABLO, ACALA, CHIS. C.P. 29370","http://","965","9611776595","21187","10414","10773"
"Chiapas","Acapetahua","7","3","07003","GERARDO  ","SANCHEZ","ROJAS","H","PVEM","","PARTIDO VERDE ECOLOGISTA DE M…XICO ","2021-09-01","2024-08-31","PRESIDENCIA MUNICIPAL AV. CENTRAL NORTE # 2, COL. CENTRO, ACAPETAHUA, CHIS. CP. 30580","http://www.acapetahua.gob.mx/","964","9186470344","26899","13185","13714"
"Chiapas","Altamirano","7","4","07004","GABRIELA  ","ROQUE","TIPACAMU","M","PVEM","","PARTIDO VERDE ECOLOGISTA DE M…XICO ","2021-09-01","2024-08-31","PRESIDENCIA MUNICIPAL AV. UBILIO GARCIA S/N, COL. CENTRO, ALTAMIRANO, CHIS. C.P. 30190","http://","919","6-73-63-65; 6-73-61-18","36160","18032","18128"
"Chiapas","Amat·n","7","5","07005","JOSE GUADALUPE  ","LOMASTO","TORRES","H","PVEM","","PARTIDO VERDE ECOLOGISTA DE M…XICO ","2021-09-01","2024-08-31","PRESIDENCIA MUNICIPAL CALLE CENTRAL S/N, CENTRO AMATAN, CHIS. C.P. 29700","http://hayuntamientoamatan.gob.mx/","200","919 48 8 00 41 8 00 43 919 48 8 00 41 8 00 43 919 48 919 4-88 00 41; 4-88 0","24512","12328","12184"
"Chiapas","Amatenango de la Frontera","7","6","07006","ERNESTO TEODOMIRO  ","OSORIO","ESCOBAR","H","PVEM","","PARTIDO VERDE ECOLOGISTA DE M…XICO ","2021-09-01","2024-08-31","PRESIDENCIA MUNICIPAL CALLE CENTRAL S/N AMATENANGO, CHIS. C.P. 30930","http://","200","963 1-21-25-62","31735","15428","16307"
"Chiapas","Amatenango del Valle","7","7","07007","--","--","--","--","--","--","--","--","--","--","--","--","--","--","--","--"
"Chiapas","¡ngel Albino Corzo","7","8","07008","LAZARO  ","ESCALANTE","LOPEZ","H","CHIPAS UNIDO","","CHIAPAS UNIDO ","2021-09-01","2024-08-31","PRESIDENCIA MUNICIPAL 1A. PONIENTE SUR ENTRE AV. CENTRAL Y 1RA. SUR, BARRIO CENTRO, ANGEL ALBINO CORZO, CHIS. C.P. 30370","http://www.angelalbinocorzo.gob.mx/","992","6-55-01-46; 6-55-03-07; 6-55-01-84","31947","15905","16042"
"Chiapas","Arriaga","7","9","07009","YOLANDA  ","ALONSO","DE LOS SANTOS","M","MORENA","","MORENA","2021-09-01","2024-08-31","PRESIDENCIA MUNICIPAL CALLE CENTRAL S/N, COL. CENTRO, ARRIAGA, CHIS. C.P. 30450","http://https","966","6-62-00-07; 6-62 24 17","41135","19954","21181"
"Chiapas","Bejucal de Ocampo","7","10","07010","ONECIMO ESAU  ","SANTIZO","ROBLERO","H","PES","","PARTIDO ENCUENTRO SOCIAL","2021-09-01","2024-08-31","PRESIDENCIA MUNICIPAL DOMICILIO CONOCIDO BEJUCAL DE OCAMPO, CHIS. C.P. 30950","http://","200","200 1-23-84-53; 1-23-84-61","7365","3652","3713"
"Chiapas","Bella Vista","7","11","07011","FABIO  ","LOPEZ","ROBLERO","H","PT","","PARTIDO DEL TRABAJO ","2021-09-01","2024-08-31","PRESIDENCIA MUNICIPAL DOMICILIO CONOCIDO, BELLA VISTA, CHIS. C.P. 30130","http://","963","200 1-23-84-67 Y 68","20157","10002","10155"
"Chiapas","Berrioz·bal","7","12","07012","JORGE ARTURO  ","ACERO","GOMEZ","H","MORENA","","MORENA","2021-09-01","2024-08-31","PRESIDENCIA MUNICIPAL 1A. NORTE Y 1A. PONIENTE, BERRIOZABAL, CHIS. C.P. 29130","http://","961","3-61-00-69 EXT. 100; 6-56-00-56; 1-14-90-13","64632","31914","32718"
"Chiapas","Bochil","7","13","07013","SERGIO LUIS  ","ZENTENO","MENESES","H","COAL.","PAN-PRI-PRD","COALICI”N","2021-09-01","2024-08-31","PRESIDENCIA MUNICIPAL PLAZA CENTRAL S/N, BOCHIL, CHIS. C.P. 29770","http://","919","6-53-03-83; 6-53-11-69; 6-53-01-30","37263","18208","19055"
"Chiapas","El Bosque","7","14","07014","HUMBERTO  ","LOPEZ","PEREZ","H","PMACH","","PARTIDO MOVER A CHIAPAS","2021-09-01","2024-08-31","PRESIDENCIA MUNICIPAL AV. CENTRAL HIDALGO ESQ. CALLE JUAN S/N, COL. CENTRO, EL BOSQUE, CHIS. C.P. 29840","http://","919","1-01-91-30; 1-01-91-29; 967 6-80-47 18; 6-79-24-64","24273","11711","12562"
"Chiapas","Cacahoat·n","7","15","07015","RAFAEL  ","INCHONG","JUAN","H","PT","","PARTIDO DEL TRABAJO ","2021-09-01","2024-08-31","PRESIDENCIA MUNICIPAL CALLE CENTRAL SUR Y SEXTA PTE. S/N, COL. CENTRO, CACAHOATAN, CHIS. C.P. 30890","http://","962","6-22-00-00; 6-22-11-49; 6-22-01-60;","50112","24427","25685"
"Chiapas","Catazaj·","7","16","07016","MARIA FERNANDA  ","DORANTES","NU—EZ","M","MORENA","","MORENA","2021-09-01","2024-08-31","PRESIDENCIA MUNICIPAL AV. MORELOS S/N, COL. CENTRO CATAZAJA, CHIS. C.P. 29980","http://www.catazaja.gob.mx/","916","3-66-01-74; 3-66-01-12","17619","8882","8737"
"Chiapas","Cintalapa","7","17","07017","ERNESTO  ","CRUZ","DIAZ","H","MORENA","","MORENA","2021-09-01","2024-08-31","PRESIDENCIA MUNICIPAL 1RA. AVENIDA NORTE OTE. # 5, COL. CENTRO, CINTALAPA, CHIS. C.P. 30400","http://www.cintalapa.gob.mx","968","6-84-64-69","88106","43677","44429"
"Chiapas","Coapilla","7","18","07018","LENIN  ","PEREZ","MORALES","H","PRD","","PARTIDO DE LA REVOLUCI”N DEMOCR¡ÅTICA","2021-09-01","2024-08-31","PRESIDENCIA MUNICIPAL DOMICILIO CONOCIDO S/N, COAPILLA, CHIS. C.P. 29650","http://","961","919 6-73-51-25 919 6-73-51-37; 6-73-51-26","9900","4873","5027"
"Chiapas","Comit·n de DomÌnguez","7","19","07019","MARIO ANTONIO  ","GUILLEN","DOMINGUEZ","H","COAL.","PAN-PRI-PRD","COALICI”N","2021-09-01","2024-08-31","PALACIO MUNICIPAL DOMICILIO CONOCIDO S/N, COL. CENTRO COMITAN DE DOMINGUEZ, CHIS. C.P. 30000","http://","963","963 6-32-80-70 EXT. 134; 6-32 -19-31; 6-32 08 20 EXT. 1","166178","79440","86738"
"Chiapas","La Concordia","7","20","07020","MIGUEL ANGEL  ","CORDOVA","OCHOA","H","PES","","PARTIDO ENCUENTRO SOCIAL","2021-09-01","2024-08-31","PRESIDENCIA MUNICIPAL AV. CENTRAL OTE. S/N, LA CONCORDIA, CHIS. C.P. 30360","http://www.concordia.gob.mx/","992","6-36-41-45; 6-36-40-07 EXT. 118; 6-36- 42-38","49920","25133","24787"
"Chiapas","Copainal·","7","21","07021","JAVIER ELIECER  ","VAZQUEZ","CASTILLEJOS","H","COAL.","PAN-PRI-PRD","COALICI”N","2021-09-01","2024-09-30","PRESIDENCIA MUNICIPAL DOMICILIO CONOCIDO S/N, COPAINALA, CHIS. C.P. 29620","http://","968","6-61-00-67; 6-61-03-29; 6-61-03-30","22192","10846","11346"
"Chiapas","Chalchihuit·n","7","22","07022","GERONIMO  ","LUNA","SANCHEZ","H","MORENA","","MORENA","2021-09-01","2024-08-31","PRESIDENCIA MUNICIPAL AV. CENTRAL S/N, CHALCHIHUITAN, CHIS. C.P. 29850","http://","967","919 1-01-11- 00; 1-01-11-01; 1-01-10-28","21915","10873","11042"
"Chiapas","Chamula","7","23","07023","JUAN  ","COLLAZO","DIAZ","H","PRI","","PARTIDO REVOLUCIONARIO INSTITUCIONAL ","2021-09-01","2024-08-31","PALACIO MUNICIPAL AV. CENTRAL S/N, CENTRO, CHAMULA, CHIS. C.P. 29320","http://","967","6-74 40-99; 6-74-40-49; 200 1-23- 87-25","101967","46948","55019"
"Chiapas","Chanal","7","24","07024","ROBERTO  ","PEREZ","RODRIGUEZ","H","PMACH","","PARTIDO MOVER A CHIAPAS","2021-09-01","2024-08-31","PRESIDENCIA MUNICIPAL DOMICILIO CONOCIDO S/N, CHANAL, CHIS. C.P. 29440","http://chanal.gob.mx/2016/","963","1-10-40-00; 200 1-23-83-66","13678","6734","6944"
"Chiapas","Chapultenango","7","25","07025","RUBELIO  ","MONDRAGON","AGUILAR","H","COAL.","PAN-PRI-PRD","COALICI”N","2021-09-01","2024-08-31","PRESIDENCIA MUNICIPAL DOMICILIO CONOCIDO S/N, CHAPULTENANGO, CHIS. C.P. 29690","http://","200","919 1-01-50-87; 1-01-51-48","7472","3735","3737"
"Chiapas","ChenalhÛ","7","26","07026","ABRAHAM  ","CRUZ","GOMEZ","H","PVEM","","PARTIDO VERDE ECOLOGISTA DE M…XICO ","2021-09-01","2024-08-31","PRESIDENCIA MUNICIPAL DOMICILIO CONOCIDO CHENALHO, CHIS. CP. 29870","http://","919","6-73-70-35","47371","23194","24177"
"Chiapas","Chiapa de Corzo","7","27","07027","LEONARDO  ","CUESTA","RAMOS","H","PVEM","","PARTIDO VERDE ECOLOGISTA DE M…XICO ","2021-09-01","2024-08-31","PRESIDENCIA MUNICIPAL PLAZA ANGEL ALBINO CORZO S/N, CHIAPA DE CORZO, CHIS. C.P. 29160","http://www.chiapadecorzo.gob.mx/","961","6-16-02-26; 6-16-00-76; 6-16-12-03; 6-16-12-04 EXT. 202","112075","55166","56909"
"Chiapas","Chiapilla","7","28","07028","VALDEMAR  ","FLORES","LOPEZ","H","PT","","PARTIDO DEL TRABAJO ","2021-09-01","2024-08-31","PRESIDENCIA MUNICIPAL AV. BELISARIO DOMINGUEZ. S/N, CHIAPILLA, CHIS. C.P. 29390","http://","961","992 6-55-20-20","6156","3106","3050"
"Chiapas","ChicoasÈn","7","29","07029","BERSAIN  ","GUTIERREZ","GONZALEZ","H","PMACH","","PARTIDO MOVER A CHIAPAS","2021-09-01","2024-08-31","PRESIDENCIA MUNICIPAL DOMICILIO CONOCIDO S/N, CHICOASEN, CHIS. C.P. 29640","http://","200","961 1-04-71-67; 1-04-71-65; 1-04-71-75","5402","2701","2701"
"Chiapas","Chicomuselo","7","30","07030","JORGE MARTIN  ","SEPULVEDA","MORALES","H","PT","","PARTIDO DEL TRABAJO ","2021-09-01","2024-08-31","PRESIDENCIA MUNICIPAL DOMICILO CONOCIDO, COL. CENTRO, CHICOMUSELO, CHIS. C.P. 30120","http://","963","6-31-22-55; 6-31-20-75 EXT. 12445","36785","18139","18646"
"Chiapas","ChilÛn","7","31","07031","CARLOS ILDELFONSO  ","JIMENEZ","TRUJILLO","H","MORENA","","MORENA","2021-09-01","2024-08-31","PALACIO MUNICIPAL S/N, COL. CENTRO, CHILON, CHIS. C.P. 29940","http://www.chilon.gob.mx/","919","6-71-00-34; 6-71-01-15; 6-71-02-30; 6-71-01-16; 6-71-00-30","137262","67317","69945"
"Chiapas","Escuintla","7","32","07032","ANGEL  ","MENDEZ","CARBAJAL","H","PVEM","","PARTIDO VERDE ECOLOGISTA DE M…XICO ","2021-09-01","2024-08-31","PRESIDENCIA MUNICIPAL AV. ZARAGOZA # 5, CENTRO ESCUINTLA, CHIS. C.P. 30600","http://","964","918 6-44-05-80; 6-44-00-00; 6-44-01-02; 6-44-02-01","30896","15214","15682"
"Chiapas","Francisco LeÛn","7","33","07033","ENEDINA  ","NA—EZ","GALLEGOS","M","PVEM","","PARTIDO VERDE ECOLOGISTA DE M…XICO ","2021-09-01","2024-08-31","PRESIDENCIA MUNICIPAL DOMICILIO CONOCIDO S/N, FRANCISCO LEON, CHIS. C.P. 29560","http://","961","932 3-29-64-07","7245","3673","3572"
"Chiapas","Frontera Comalapa","7","34","07034","ROBERTO ALEJANDRO ","MERIDA ","GONZANZALEZ ","H","CM","","CONSEJO MUNICIPAL ","2021-10-01","2024-08-31","PRESIDENCIA MUNICIPAL DOMICILIO CONOCIDO S/N, FRONTERA COMALAPA, CHIS. C.P. 30140","http://","963","963 6-31-00-22; 6-31-04-17","80897","39159","41738"
"Chiapas","Frontera Hidalgo","7","35","07035","JUANA ELIZABETH  ","DE LA CRUZ","MAZARIEGOS","M","PVEM","","PARTIDO VERDE ECOLOGISTA DE M…XICO ","2021-09-01","2024-08-31","PRESIDENCIA MUNICIPAL AV. INDEPENDENCIA # 3, CENTRO, FRONTERA HIDALGO, CHIS. C.P. 30850","http://www.fronterahidalgo.gob.mx/","962","6-98-62-29; 6-98-61-05","14556","7176","7380"
"Chiapas","La Grandeza","7","36","07036","JORGE LUIS  ","GONZALEZ","VAZQUEZ","H","PT","","PARTIDO DEL TRABAJO ","2021-09-01","2024-08-31","PRESIDENCIA MUNICIPAL DOMICILIO CONOCIDO, LA GRANDEZA, CHIS. C.P. 30960","http://","963","200 1-23-86-11; 1-23-86-12 Y 13","7701","3765","3936"
"Chiapas","Huehuet·n","7","37","07037","JOSE MANUEL  ","ANGEL","VILLALOBOS","H","PVEM","","PARTIDO VERDE ECOLOGISTA DE M…XICO ","2021-09-01","2024-08-31","PALACIO MUNICIPAL S/N, COL. CENTRO, HUEHUETAN, CHIS. C.P. 30660","http://www.huehuetan.gob.mx/","962","964 6-27-00-44; 6-27-00-47","36333","17711","18622"
"Chiapas","Huixt·n","7","38","07038","IGNACIO  ","ALVAREZ","PEREZ","H","PT","","PARTIDO DEL TRABAJO ","2021-09-01","2024-08-31","PRESIDENCIA MUNICIPAL DOMICILIO CONOCIDO S/N, CENTRO, HUIXTAN, CHIS. C.P. 29470","http://","967","6-31-20-29","22975","11264","11711"
"Chiapas","Huitiup·n","7","39","07039","CARLOS MARIO  ","MONTEJO","URBINA","H","MORENA","","MORENA","2021-09-01","2024-08-31","PRESIDENCIA MUNICIPAL DOMICILIO CONOCIDO S/N, HUITIUPAN, CHIS. C.P. 29710","http://","968","919 6-73-90-67; 6-73-91-36; 6-73-91-18; 6-73-90-17; 6-73-90-20","27893","13995","13898"
"Chiapas","Huixtla","7","40","07040","CARLOS EDUARDO  ","SALAZAR","GAM","H","PVEM","","PARTIDO VERDE ECOLOGISTA DE M…XICO ","2021-09-01","2024-08-31","PRESIDENCIA MUNICIPAL AV. CENTRAL NORTE Y CALLE FRANCISCO I. MADERO # 1, HUIXTLA, CHIS. C.P. 30640","http://www.huixtla.gob.mx/","964","6-42-02-77; 6-42 12-52; 6-42-17-80; 6-42-14-50; 6-42-14-64","53242","26079","27163"
"Chiapas","La Independencia","7","41","07041","IVAN DE JESUS  ","LOPEZ","LOPEZ","H","MORENA","","MORENA","2021-09-01","2024-08-31","PRESIDENCIA MUNICIPAL DOMICILIO CONOCIDO S/N, LA INDEPENDENCIA, CHIS. C.P. 30170","http://www.laindependencia.gob.mx/","963","1-01-00-57; 6-32-19-87; 1-01-00-31","46409","22577","23832"
"Chiapas","Ixhuat·n","7","42","07042","HORACIO  ","DOMINGUEZ","CASTELLANOS","H","MORENA","","MORENA","2021-09-01","2024-08-31","PRESIDENCIA MUNICIPAL 1RA. PONIENTE S/N, CENTRO, IXHUATAN, CHIS. C.P. 29720","http://","968","919 6-53-90-87; 6-53-91-35; 6-85-42-40","11377","5539","5838"
"Chiapas","Ixtacomit·n","7","43","07043","LORENZO  ","REYES","CALDERON","H","PVEM","","PARTIDO VERDE ECOLOGISTA DE M…XICO ","2021-09-01","2024-08-31","PRESIDENCIA MUNICIPAL CALLE CONSTITUCION S/N, IXTACOMITAN, CHIS. C.P. 29570","http://","932","3-23-90-87; 3-23-90-88","10961","5419","5542"
"Chiapas","Ixtapa","7","44","07044","ARMANDO NAYBETH  ","BAUTISTA","ORANTES","H","PVEM","","PARTIDO VERDE ECOLOGISTA DE M…XICO ","2021-09-01","2024-08-31","PRESIDENCIA MUNICIPAL 1A. PONIENTE Y AV. CENTRAL S/N, COL. CENTRO, IXTAPA, CHIS. C.P. 29340","http://www.ixtapa.gob.mx","961","1-04-07-65","28999","14286","14713"
"Chiapas","Ixtapangajoya","7","45","07045","MARCELINO ATILA  ","CASTELLANOS","SANCHEZ","H","PT","","PARTIDO DEL TRABAJO ","2021-09-01","2024-08-31","PRESIDENCIA MUNICIPAL CALLE MIGUEL HIDALGO S/N, COL. CENTRO, IXTAPANGAJOYA, CHIS. C.P. 29590","http://www.ixtapangajoya.gob.mx/","932","3-23-44-90; 3-27-92-95, 3-27- 22-70","6284","3122","3162"
"Chiapas","Jiquipilas","7","46","07046","CESAR HUGO  ","LAZARO","RODRIGUEZ","H","PVEM","","PARTIDO VERDE ECOLOGISTA DE M…XICO ","2021-09-01","2024-08-31","PRESIDENCIA MUNICIPAL CALLE CENTRAL Y AV. CENTRAL S/N, JIQUIPILAS, CHIS. C.P. 30430","http://","968","6-81-01-02; 6-81-04-27; 6-81-03-46","41063","20370","20693"
"Chiapas","Jitotol","7","47","07047","JUAN LEYVER  ","MENDEZ","VAQUERIZO","H","PCHU","","PARTIDO CHIAPAS UNIDO","2021-09-01","2024-08-31","PRESIDENCIA MUNICIPAL CALLE CENTRAL, BARRIO CENTRO, JITOTOL, CHIS. C.P. 29760","http://chiapasjitotol.gob.mx/","919","6-85-90-97; 01800 6-04-23-75; 01800 6-04-34-97","24966","12427","12539"
"Chiapas","Ju·rez","7","48","07048","OSCAR  ","SERRA","CANTORAL","H","PVEM","","PARTIDO VERDE ECOLOGISTA DE M…XICO ","2021-09-01","2024-08-31","PRESIDENCIA MUNICIPAL AV. JUAREZ S/N, CENTRO, JUAREZ, CHIS. C.P. 29510","http://www.ayuntamiento-juarez.com.mx","932","3-26-00-39; 3-26-00-44; 3-26-01-62; 3-26-01-82; 3-26-00-54; 3-26-01-66","21807","10772","11035"
"Chiapas","Larr·inzar","7","49","07049","IGNACIO  ","LOPEZ","GOMEZ","H","PRI","","PARTIDO REVOLUCIONARIO INSTITUCIONAL ","2021-09-01","2024-08-31","PRESIDENCIA MUNICIPAL DOMICILIO CONOCIDO S/N, CENTRO, LARRAINZAR, CHIS. C.P. 29860","http://","968","967 1-10-01-10; 1-00-56-86","31259","15204","16055"
"Chiapas","La Libertad","7","50","07050","PORFIRIO  ","CORREA","LOPEZ","H","C.I.","","CANDIDATO INDEPENDIENTE","2021-09-01","2024-08-31","PRESIDENCIA MUNICIPAL CALLE CENTRAL S/N, CENTRO, LA LIBERTAD, CHIS. C.P. 29970","http://","934","934 3-43-22-19; 3-43-22-53","5232","2607","2625"
"Chiapas","Mapastepec","7","51","07051","ELMER NICOLAS  ","NORIEGA","ZAVALA","H","MORENA","","MORENA","2021-09-01","2024-08-31","PRESIDENCIA MUNICIPAL CALLE CENTRAL ORIENTE # 1, CENTRO, MAPASTEPEC, CHIS. C.P. 30567","http://","964","918 6-43-01-36; 6-43-00-63; 6-43- 00-99","46130","22781","23349"
"Chiapas","Las Margaritas","7","52","07052","BLADIMIR  ","HERNANDEZ","ALVAREZ","H","PES","","PARTIDO ENCUENTRO SOCIAL","2021-09-01","2024-08-31","PALACIO MUNICIPAL 1A. AVENIDA ORIENTE SUR # 3, LAS MARGARITAS, CHIS. C.P. 30187","http://www.lasmargaritas.gob.mx","963","6-36-01-99; 6-36-63-00; 6-36-00-68","141027","68891","72136"
"Chiapas","Mazapa de Madero","7","53","07053","WILDER ALBERTO  ","JACOB","GUZMAN","H","PCHU","","PARTIDO CHIAPAS UNIDO","2021-09-01","2024-08-31","PRESIDENCIA MUNICIPAL AV. JUAREZ S/N, CENTRO, MAZAPA DE MADERO, CHIS. C.P. 30920","http://","962","6-22-30-05; 6-23-30-06","7901","3895","4006"
"Chiapas","Mazat·n","7","54","07054","PEDRO  ","DE LA CRUZ","VILLALOBOS","H","PT","","PARTIDO DEL TRABAJO ","2021-09-01","2024-08-31","PRESIDENCIA MUNICIPAL CALLE CENTRAL JU¡REZ S/N, COL. CENTRO, MAZATAN, CHIS. C.P. 30650","http://mazatan.gob.mx/","964","6-98-40-00; 6-98-41-17","28250","14017","14233"
"Chiapas","Metapa","7","55","07055","LEOBARDO  ","LOPEZ","MORALES","H","C.I.","","CANDIDATO INDEPENDIENTE","2021-09-01","2024-08-31","PRESIDENCIA MUNICIPAL AV. CENTRAL NORTE S/N, COL. CENTRO, METAPA DE DOMINGUEZ, CHIS. C.P. 30860","http://www.metapa.gob.mx/","962","6-43-50-73; 6-43-52-55; 6-43-53-27; 6-43-50-43","5876","2756","3120"
"Chiapas","Mitontic","7","56","07056","FERNANDO ","LOPEZ","LOPEZ","H","UYC","","USOS Y COSTUMBRES","2021-09-01","2024-08-31","PRESIDENCIA MUNICIPAL DOMICILIO CONOCIDO MITONTIC, CHIS. C.P. 29490","http://","200","919 1-27-80-49","13755","6733","7022"
"Chiapas","Motozintla","7","57","07057","ALFONSO  ","MEZA","PIVARAL","H","PVEM","","PARTIDO VERDE ECOLOGISTA DE M…XICO ","2021-09-01","2024-08-31","PRESIDENCIA MUNICIPAL CALLE AYUNTAMIENTO S/N, BARRIO CENTRO, MOTOZINTLA, CHIS. C.P. 30900","http://","962","6-41-00-82; 6-41-00-47","76398","37425","38973"
"Chiapas","Nicol·s RuÌz","7","58","07058","FELIPE ALEJANDRO  ","MENDEZ","RODRIGUEZ","H","MORENA","","MORENA","2021-09-01","2024-08-31","PRESIDENCIA MUNICIPAL DOMICILIO CONOCIDO S/N, CENTRO, NICOLAS RUIZ, CHIS. C.P. 30340","http://","200","992 5-96-38-02; 5-96-38-00","4765","2440","2325"
"Chiapas","Ocosingo","7","59","07059","GILBERTO  ","RODRIGUEZ","DE LOS SANTOS","H","PVEM","","PARTIDO VERDE ECOLOGISTA DE M…XICO ","2021-09-01","2024-08-31","PALACIO MUNICIPAL DOMICILIO CONOCIDO ZONA CENTRO, OCOSINGO, CHIS. CP. 29950","http://www.ocosingo.gob.mx","919","6-73-00-15; 6-73-05-06; 6-73-05-00;","234661","115769","118892"
"Chiapas","Ocotepec","7","60","07060","MARCOS  ","RAMIREZ","VALLE","H","PT","","PARTIDO DEL TRABAJO ","2021-09-01","2024-08-31","PRESIDENCIA MUNICIPAL AV. 5 DE MAYO S/N, CENTRO, OCOTEPEC, CHIS. C.P. 29680","http://","961","1-01-97-75; 6-11-35-40","14088","6879","7209"
